Date,Open,High,Low,Close,Volume,Change
2019-08-01,2015320.0,2031775,2021400,2025915,1856774,-0.0233825003555405
2019-08-02,2006210.0,2022095,2009230,2016025,2466843,-0.5812117118470583
2019-08-05,1995545.0,2021960,1990305,2006385,3741876,-1.1530457367192974
2019-08-06,1992380.0,2017180,1975080,1995255,4089262,-1.0241914838591148
2019-08-07,1993880.0,2001560,1983390,1990765,3507808,-0.3432858940949867
2019-08-08,1998530.0,2005490,1983345,1993965,2815338,0.4071723997192736
2019-08-09,2000330.0,2002800,1991930,1997520,2367330,0.4299708441119101
2019-08-12,2001805.0,2006740,1992885,2000030,2254597,0.1055885211474955
2019-08-13,2004930.0,2008200,1995895,2002975,1496300,0.0040303366805892
2019-08-14,1997200.0,2010870,1998465,2004350,2716813,0.0969175367213664
2019-08-16,2000555.0,2006120,1989440,1998265,3665626,-0.6075446473595527
2019-08-19,2005420.0,2005985,1995885,2001755,1595528,0.4381188292071113
2019-08-20,2006355.0,2011215,1999725,2005500,1917249,0.5053501933399152
2019-08-21,2003865.0,2009550,1999670,2004140,1500542,0.0150713883829518
2019-08-22,2004025.0,2008455,1997465,2002845,1892479,0.0162477035701792
2019-08-23,1996770.0,2009165,1999970,2005480,1459792,-0.0221838865702898
2019-08-26,1997620.0,2004140,1986390,1993905,3012654,-1.0288139067273523
2019-08-27,2001570.0,2002400,1992710,1997395,2431515,0.2844918926973028
2019-08-28,2005165.0,2007065,1996785,2002925,2330231,0.4124220006661076
2019-08-29,2013075.0,2010545,2000565,2006480,2114966,0.2564286207978793
2019-08-30,2015745.0,2018240,2006695,2013345,3079576,0.6758591458156632
2019-09-02,2020615.0,2023410,2009900,2018080,2702610,0.1024789587223759
2019-09-03,2019445.0,2026015,2013620,2019215,2032544,0.3044478953429482
2019-09-04,2024100.0,2026085,2010385,2017555,3485616,-0.140821416951468
2019-09-05,2019590.0,2032140,2012115,2021365,6419192,0.2787761157580767
2019-09-06,2021005.0,2024180,2014110,2018875,3502300,-0.073510594216347
2019-09-09,2022820.0,2025725,2014035,2019835,4445802,0.0369240816438986
2019-09-10,2024850.0,2028255,2017005,2023140,4910101,0.2173398635840162
2019-09-11,2039705.0,2030400,2018315,2024815,3430784,0.2415608767581165
2019-09-16,2035815.0,2048650,2020415,2029810,9310355,0.274465873495423
2019-09-17,2027135.0,2042790,2028925,2036080,6223916,0.3534869624333693
2019-09-18,2026180.0,2035705,2023165,2030980,3952054,-0.0823243606377856
2019-09-19,2026415.0,2032085,2020325,2025360,3368841,-0.250500356172831
2019-09-20,2029500.0,2030445,2021575,2025880,3354756,-0.0073170662283259
2019-09-23,2027445.0,2033775,2021915,2028235,3543013,0.1521275703894964
2019-09-24,2019415.0,2031630,2021990,2027125,3027447,0.0012802604146709
2019-09-25,2018675.0,2025490,2011975,2019305,4510911,-0.4712343609617304
2019-09-26,2015410.0,2022345,2014415,2017910,2613425,-0.0896399503026506
2019-09-27,2013750.0,2019805,2011065,2015240,2792907,-0.1842184663875408
2019-09-30,2019720.0,2028775,2017485,2022720,3110129,-0.1171909823392868
2019-10-01,2015445.0,2025865,2014735,2021205,4324576,0.3216858959236218
2019-10-02,2008395.0,2021580,2009270,2016745,3391153,-0.4230184292307763
2019-10-04,2017315.0,2026680,2011640,2017945,4697791,-0.6854391179100876
2019-10-07,2023010.0,2024955,2013985,2019990,2196911,0.1627746035172328
2019-10-08,2020955.0,2029335,2016570,2023300,2148386,0.3729742381756491
2019-10-10,2025935.0,2030615,2013375,2023250,3537760,-0.0603512482709944
2019-10-11,2029680.0,2033635,2017745,2026850,3475886,0.1054633667570037
2019-10-14,2026225.0,2036970,2023105,2028840,3664972,0.3447679453423656
2019-10-15,2025835.0,2029565,2019360,2022950,2188852,-0.2222777721250622
2019-10-16,2023820.0,2031880,2021355,2026080,2460713,0.3720905877839717
2019-10-17,2022740.0,2026785,2019030,2022135,1747929,-0.1827127732561155
2019-10-18,2018205.0,2027925,2015735,2020320,2290701,-0.165042826994268
2019-10-21,2022400.0,2022050,2012275,2017670,1910340,-0.1760067980966861
2019-10-22,2024745.0,2027110,2016690,2021620,2413365,0.40162865019359
2019-10-23,2027310.0,2029300,2020165,2024925,2161272,0.2775468588962585
2019-10-24,2030985.0,2031125,2022260,2027635,2584078,-0.0065868636114782
2019-10-25,2031155.0,2034615,2024435,2028930,2342949,-0.0116450327055375
2019-10-28,2030470.0,2035180,2024335,2028990,2406632,-0.0420270603157502
2019-10-29,2031765.0,2034735,2023925,2028360,2274188,0.0447244836118945
2019-10-30,2026230.0,2039355,2022700,2028100,2270450,0.1268594235472931
2019-10-31,2027700.0,2030850,2022090,2027160,2359786,-0.0470944594911433
2019-11-01,2034945.0,2033815,2023160,2028870,3082911,0.1596584076662517
2019-11-04,2040235.0,2040675,2029480,2033895,4302621,0.239449242218847
2019-11-05,2039420.0,2045450,2033805,2038970,3944492,0.3504463932983473
2019-11-06,2056020.0,2063055,2054685,2058275,3450129,-0.0301664273925666
2019-11-07,2056755.0,2059360,2051430,2054865,2838256,-0.2221160923369253
2019-11-08,2054235.0,2062240,2049815,2055380,4449823,0.0477268742109028
2019-11-11,2052280.0,2060425,2047235,2053415,3004002,0.0196157582710662
2019-11-12,2049810.0,2056955,2045095,2050930,2448779,-0.2296930772358668
2019-11-13,2052585.0,2053575,2046020,2049690,2202798,-0.0345838221985342
2019-11-14,2054690.0,2058085,2048695,2054145,2426128,0.2053001224771029
2019-11-15,2056480.0,2059125,2048840,2054100,2706817,0.0397651741525446
2019-11-18,2053670.0,2061335,2050420,2055365,2279901,-0.0497636092170248
2019-11-19,2047275.0,2057695,2049670,2053595,2774191,-0.1543842926002805
2019-11-20,2043850.0,2051030,2042465,2046000,3495038,-0.4108023454927335
2019-11-21,2046875.0,2050500,2037715,2043655,2936612,-0.3648869807810307
2019-11-22,2047515.0,2051345,2040700,2045630,3220978,0.0828404633048295
2019-11-25,2050000.0,2052050,2043870,2048605,2506013,0.2916482618086419
2019-11-26,2053040.0,2054055,2045670,2050900,3334658,0.0857228078928711
2019-11-27,2052555.0,2055510,2049370,2052545,2823763,0.082184170691921
2019-11-28,2047620.0,2055535,2048195,2051055,2093407,-0.078138696757173
2019-11-29,2043220.0,2051345,2041665,2046270,3040252,-0.4409228722055974
2019-12-02,2040160.0,2048915,2036035,2042410,7623568,-0.2000213947694577
2019-12-03,2039435.0,2044765,2036370,2040860,2381529,-0.0151862165368073
2019-12-04,2043550.0,2045100,2034080,2040530,3347502,0.0142124433240493
2019-12-05,2043250.0,2046965,2037780,2041955,3900980,-0.1502546306636029
2019-12-06,2049780.0,2048140,2039925,2044960,2432247,0.1879145261255157
2019-12-09,2053250.0,2054785,2045470,2050875,6198495,0.1438922456472923
2019-12-10,2056140.0,2057090,2050065,2054130,2380374,0.3007751019426593
2019-12-11,2057540.0,2060510,2052000,2056145,1938924,0.2754433169020649
2019-12-12,2061155.0,2061450,2053475,2057335,2075586,0.0804021100803739
2019-12-13,2061815.0,2065815,2056365,2061560,3215501,0.145593376966776
2019-12-16,2064910.0,2066680,2058205,2062350,2253932,-0.0073299219489195
2019-12-17,2065390.0,2069940,2060110,2065640,2337165,0.1255438665835021
2019-12-18,2068025.0,2069030,2062810,2066370,2082536,0.1172507357197138
2019-12-19,2069875.0,2071065,2064800,2067745,2179288,0.0616911714803423
2019-12-20,2073920.0,2073380,2066805,2070515,1797845,0.220648915058131
2019-12-23,2071780.0,2076605,2067220,2071030,2908758,0.0688507241633469
2019-12-24,2073575.0,2075245,2067945,2072425,1911515,-0.0130247553588779
2019-12-26,2077890.0,2077495,2070480,2075120,1690117,0.13036393531701
2019-12-27,2079130.0,2083385,2073785,2079160,2034363,0.1290687870600736
2019-12-30,2078585.0,2083170,2075840,2080695,1458796,0.1422442414912854
2020-01-02,2084070.0,2083585,2075400,2080235,2589263,-0.049383483528757
2020-01-03,2087415.0,2100385,2073340,2088925,5648609,0.4194538790666891
2020-01-06,2089815.0,2096565,2080415,2088950,3940071,-0.2321824441357969
2020-01-07,2090730.0,2095000,2082555,2089060,2929641,0.2597426852295301
2020-01-08,2148875.0,2175210,2146645,2156075,7296935,-0.3111234796422283
2020-01-09,2150525.0,2155130,2140140,2146750,4343239,-0.2134969756117105
2020-01-10,2151655.0,2154955,2145785,2151660,2071944,0.4329794754633436
2020-01-13,2154880.0,2157165,2146455,2152870,2086890,0.2919665904232286
2020-01-14,2154730.0,2159655,2148200,2153205,2955986,0.0600050720075192
2020-01-15,2156385.0,2157845,2149855,2153750,1700552,0.1598861515537526
2020-01-16,2162445.0,2161645,2151620,2156560,2456198,0.0848151358846549
2020-01-17,2171925.0,2166110,2157660,2161665,2377918,0.1541210925165057
2020-01-20,2163930.0,2175970,2161490,2167155,4288103,0.0206431056223807
2020-01-21,2160800.0,2170875,2154775,2162495,2272943,-0.1112856242811667
2020-01-22,2152515.0,2167715,2154190,2162780,2399033,-0.0414697586375494
2020-01-23,2127440.0,2159545,2143500,2150940,4430926,-0.2438072492599975
2020-01-28,2129610.0,2136195,2117655,2127100,6303307,-1.455810143879925
2020-01-29,2127105.0,2138705,2122540,2131845,3391529,0.3744466474416641
2020-01-30,2126630.0,2135350,2117240,2125395,3176129,-0.4463722893224621
2020-01-31,2111880.0,2133785,2118180,2125900,3021262,-0.5223407159793868
2020-02-03,2118500.0,2124670,2102355,2114220,5593779,-0.3260593235282343
2020-02-04,2123300.0,2130905,2108645,2121620,4949204,0.4861108814420334
2020-02-05,2136965.0,2131525,2115520,2125025,3993136,0.4299135785123155
2020-02-06,2139880.0,2149310,2126850,2139900,4583586,0.9552610690758992
2020-02-07,2138880.0,2146500,2134370,2140290,2990589,0.0894306530019826
2020-02-10,2146160.0,2147555,2132175,2140310,3952800,-0.0876119109326032
2020-02-11,2149265.0,2155100,2139405,2148480,3455016,0.2952043127714203
2020-02-12,2152685.0,2154905,2143600,2149655,2177477,0.1910682628732237
2020-02-13,2152915.0,2158670,2146085,2152650,3838736,0.3357046999007534
2020-02-14,2152055.0,2159165,2149065,2154840,2301593,-0.0382002086104941
2020-02-17,2152135.0,2158975,2147200,2155310,3056937,0.0805363691266929
2020-02-18,2148850.0,2156665,2144340,2149425,2528992,-0.1756569858286447
2020-02-19,2152600.0,2156835,2143610,2150410,3557867,-0.0559352927743051
2020-02-20,2153390.0,2161035,2145435,2154725,3577937,0.044552757621472
2020-02-21,2136500.0,2161235,2147175,2154845,3544032,-0.0898583733029328
2020-02-24,2129310.0,2147195,2126125,2136855,4211155,-1.6251570588959603
2020-02-25,2111600.0,2138550,2118510,2128230,4070531,-0.1614394597766748
2020-02-26,2100650.0,2123190,2103525,2113745,5934831,-0.6366921965926963
2020-02-27,2075565.0,2111935,2089220,2099490,6700999,-1.0561908192001652
2020-02-28,2072605.0,2098320,2050520,2072875,8402609,-2.313280093175752
2020-03-02,2080245.0,2095890,2041355,2066605,9758077,-0.3283563783347792
2020-03-03,2079890.0,2096445,2063040,2079650,7047190,0.972071827528894
2020-03-04,2093930.0,2094090,2070445,2084240,5776445,0.6604625566456263
2020-03-05,2087280.0,2104775,2086580,2097120,4482690,0.9655853737619988
2020-03-06,2080910.0,2106415,2073550,2090100,7732774,-0.7926825506273869
2020-03-09,2049825.0,2116040,2042815,2070820,20965618,-2.35590610229962
2020-03-10,2025930.0,2076565,2008370,2037300,21005247,-1.3698678199113197
2020-03-11,2002065.0,2046230,2004090,2024210,25883186,-1.279345969128716
2020-03-12,1983190.0,2053055,1961145,2008155,14550730,-2.860551424768208
2020-03-13,1987890.0,2044790,1929010,1984290,14881698,-3.637735771265433
2020-03-16,1990795.0,2030680,1954660,1994850,32120159,-0.1603197923503973
2020-03-17,1997345.0,2037490,1929975,1982070,21695510,-2.302001406435208
2020-03-18,1981620.0,2044645,1962695,2014170,26202786,-1.1910100525938891
2020-03-19,1991265.0,2093910,1924050,2014340,64022386,-5.857330507533875
2020-03-20,1991065.0,2024465,1926790,1957445,59908487,1.956667424884528
2020-03-23,1940590.0,2023000,1944255,1971405,75490933,-2.0123199665683744
2020-03-24,1947740.0,1970535,1907845,1935030,55010332,3.1027018912284805
2020-03-25,1962795.0,1975120,1904375,1940535,44428354,3.0324085985698144
2020-03-26,1971330.0,1993055,1943345,1977655,42383733,2.107317878319742
2020-03-27,2009790.0,2018625,1947170,1974070,45357375,0.639315075105871
2020-03-30,1994720.0,2031715,1969590,1994450,38427678,0.2925115545775154
2020-03-31,1990395.0,2021815,1971140,1992225,61173152,2.004183374547132
2020-04-01,1998650.0,2018795,1971035,1996720,72617760,-0.82689650254272
2020-04-02,1971210.0,2024625,1958800,1979965,94686212,0.488574414318487
2020-04-03,1964690.0,1992035,1957050,1974055,161671229,-0.3089880900939363
2020-04-06,1958445.0,1989320,1934630,1958110,275619268,2.19626960157212
2020-04-07,1958565.0,1980730,1943195,1961285,211688228,1.2477299633622303
2020-04-08,1969780.0,1978890,1944695,1964350,130682901,0.5820218756289419
2020-04-09,1984705.0,1984590,1958775,1973655,108254834,0.9348802031258636
2020-04-10,1982640.0,2011955,1972515,1991335,86206959,1.2496386106146562
2020-04-13,1979320.0,1996335,1967405,1980590,30945252,-1.0341210107732468
2020-04-14,2002140.0,1996710,1966740,1980840,20181662,0.1520462641367765
2020-04-16,2002225.0,2019570,1986640,2004470,14578177,0.9529178840610129
2020-04-17,2003640.0,2023840,1984425,2001000,38317520,0.5279611094051508
2020-04-20,2007130.0,2028555,1992490,2011265,24727646,0.9387933825551398
2020-04-21,2032405.0,2032920,1981755,2008905,293845309,-0.990486535513264
2020-04-22,2027775.0,2076415,2009465,2048860,159503500,0.94869420048591
2020-04-23,2008550.0,2081765,1994900,2015210,46690609,-0.0761823439262105
2020-04-24,2010345.0,2027885,1993945,2009295,46291475,-0.3176134137933126
2020-04-27,2033495.0,2041705,1991875,2017385,119888020,-1.147666107987437
2020-04-28,2027650.0,2064095,2013505,2040795,53679503,2.1004658450859384
2020-04-29,2004990.0,2043660,2011495,2030180,38141288,0.0829928471541254
2020-05-04,1972355.0,2028505,1988015,2002905,34874734,-1.6313619985800216
2020-05-06,1985725.0,1999680,1960720,1979545,140321607,0.352815889284437
2020-05-07,1988710.0,2000605,1974835,1983600,32384176,0.1635597436864238
2020-05-08,1993840.0,2008520,1976840,1988040,25940960,0.4253414381711636
2020-05-11,1987370.0,2010310,1981825,1992865,38911094,0.4391804986386742
2020-05-12,1998560.0,2004875,1979830,1991705,52113973,-0.2715932968558302
2020-05-13,2002120.0,2016845,1986260,1997090,19302584,-0.3409236252217146
2020-05-14,1996550.0,2014915,1993080,2004680,17501900,-0.3293635060721616
2020-05-15,1999390.0,2008705,1986420,1997445,20745549,-0.1092833040563784
2020-05-18,1998680.0,2013695,1989120,1997975,73399155,-0.3713972541668378
2020-05-19,1996800.0,2015955,1984775,1994870,35436510,1.0040435096102054
2020-05-20,2006055.0,2016200,1989055,1999865,14510421,0.2375098046112898
2020-05-21,2009980.0,2020075,1995690,2005940,19602954,0.309207066061173
2020-05-22,2010390.0,2039475,1990390,2009435,155597981,-0.8940923550045858
2020-05-25,2048285.0,2056185,2031305,2042035,26915703,0.3944696436478968
2020-05-26,2044205.0,2063600,2034690,2044855,16965165,0.3616817917191396
2020-05-27,2055625.0,2055995,2033190,2042645,17383087,0.486956150656628
2020-05-28,2058970.0,2071435,2045310,2057620,105078528,0.080156901301443
2020-05-29,2062320.0,2069395,2048950,2060590,56359004,-0.0133395760827331
2020-06-01,2065705.0,2076335,2049485,2060735,80757040,0.4039818099953156
2020-06-02,2066675.0,2076895,2058355,2067650,52390914,0.6184407185602286
2020-06-03,2066080.0,2073825,2053675,2062710,86508467,0.076893300402402
2020-06-04,2065495.0,2075020,2055305,2065235,48674510,0.2750178168468327
2020-06-05,2075260.0,2077035,2051835,2061645,36278041,0.0652350712933107
2020-06-08,2080380.0,2087850,2060515,2075030,68553453,0.8075849054958989
2020-06-09,2088260.0,2087815,2070240,2077720,46971564,0.2824292354715405
2020-06-10,2075130.0,2094765,2078315,2084995,37988721,-0.3860195541722032
2020-06-11,2068545.0,2091395,2060775,2077330,44224728,-0.528801315000069
2020-06-12,2060965.0,2091075,2041540,2066755,84224236,-1.184139150585101
2020-06-15,2079570.0,2088500,2039815,2065785,51518933,-1.1144702350398217
2020-06-16,2092835.0,2092570,2064245,2077490,50706354,1.7076668470505396
2020-06-17,2089350.0,2103495,2084085,2092615,40491948,0.4126096719084628
2020-06-18,2087190.0,2097685,2078420,2086715,33158958,-0.3514234466234676
2020-06-19,2085785.0,2097895,2078780,2087860,44331624,0.271218195677521
2020-06-22,2089570.0,2098030,2078090,2089470,54786980,0.2103147495838251
2020-06-23,2099205.0,2107015,2078655,2091315,75980510,-0.0215323373941071
2020-06-24,2088775.0,2105475,2091515,2097800,44020201,0.1340807636659943
2020-06-25,2104095.0,2098530,2080050,2091175,121859461,-1.1987574980307192
2020-06-26,2090805.0,2112405,2096910,2106300,61045814,0.1814497922761086
2020-06-29,2071000.0,2096725,2077685,2084835,57862449,-1.1590708643077998
2020-06-30,2071470.0,2081155,2064565,2074595,61794820,0.7844189459522
2020-07-01,2077590.0,2082230,2064445,2075105,39775038,0.0476898711395604
2020-07-02,2080805.0,2087480,2069795,2079030,37993959,0.5437006103674136
